Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763902211,2025-11-23T12:50:11Z,UNI131,"38.491821,42.206715",43750,330,131
1763902214,2025-11-23T12:50:14Z,UNI131,"38.488071,42.211975",43750,350,133
1763902216,2025-11-23T12:50:16Z,UNI131,"38.485592,42.215607",43750,30,130
1763902218,2025-11-23T12:50:18Z,UNI131,"38.476574,42.227421",43775,500,134
1763902221,2025-11-23T12:50:21Z,UNI131,"38.473415,42.231785",43775,200,129
1763902223,2025-11-23T12:50:23Z,UNI131,"38.470539,42.236031",43775,220,126
1763902225,2025-11-23T12:50:25Z,UNI131,"38.469429,42.238144",43800,80,132
1763902227,2025-11-23T12:50:27Z,UNI131,"38.465233,42.243893",43800,680,135
1763902230,2025-11-23T12:50:30Z,UNI131,"38.464466,42.245453",43800,190,129
1763902232,2025-11-23T12:50:32Z,UNI131,"38.460594,42.250763",43825,170,133
1763902234,2025-11-23T12:50:34Z,UNI131,"38.456203,42.256653",43825,380,133
1763902237,2025-11-23T12:50:37Z,UNI131,"38.451893,42.262852",43825,430,132
1763902239,2025-11-23T12:50:39Z,UNI131,"38.44595,42.267929",43850,650,153
1763902242,2025-11-23T12:50:42Z,UNI131,"38.447094,42.269871",43850,650,144
1763902244,2025-11-23T12:50:44Z,UNI131,"38.439827,42.279449",43850,860,133
1763902246,2025-11-23T12:50:46Z,UNI131,"38.437874,42.282452",43875,220,129
1763902248,2025-11-23T12:50:48Z,UNI131,"38.436848,42.284523",43875,160,131
1763902251,2025-11-23T12:50:51Z,UNI131,"38.433281,42.289227",43900,440,135
1763902254,2025-11-23T12:50:54Z,UNI131,"38.429333,42.295055",43900,462,131
1763902258,2025-11-23T12:50:58Z,UNI131,"38.424553,42.301605",43925,453,132
1763902260,2025-11-23T12:51:00Z,UNI131,"38.420074,42.308075",43925,370,130
1763902262,2025-11-23T12:51:02Z,UNI131,"38.415951,42.313839",43925,440,132
1763902266,2025-11-23T12:51:06Z,UNI131,"38.412914,42.318317",43950,290,131
1763902268,2025-11-23T12:51:08Z,UNI131,"38.408886,42.323666",43950,360,135
1763902271,2025-11-23T12:51:11Z,UNI131,"38.403366,42.331413",43975,390,131
1763902273,2025-11-23T12:51:13Z,UNI131,"38.401859,42.334087",43975,300,130
