Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1763888041,2025-11-23T08:54:01Z,UNI131,"49.575897,11.596069",43125,464,115
1763888073,2025-11-23T08:54:33Z,UNI131,"49.547104,11.690176",43300,464,115
1763888105,2025-11-23T08:55:05Z,UNI131,"49.517986,11.78447",43475,462,115
1763888136,2025-11-23T08:55:36Z,UNI131,"49.489311,11.878002",43625,460,115
1763888168,2025-11-23T08:56:08Z,UNI131,"49.460632,11.970471",43800,459,114
1763888199,2025-11-23T08:56:39Z,UNI131,"49.431793,12.063277",43950,458,116
1763888231,2025-11-23T08:57:11Z,UNI131,"49.402496,12.157006",44125,458,115
1763888263,2025-11-23T08:57:43Z,UNI131,"49.373302,12.249972",44275,458,115
1763888295,2025-11-23T08:58:15Z,UNI131,"49.344719,12.341116",44400,458,115
1763888326,2025-11-23T08:58:46Z,UNI131,"49.315567,12.433918",44500,458,115
1763888358,2025-11-23T08:59:18Z,UNI131,"49.28627,12.525893",44625,458,115
1763888389,2025-11-23T08:59:49Z,UNI131,"49.257156,12.617939",44725,458,116
1763888415,2025-11-23T09:00:15Z,UNI131,"49.233459,12.691449",44850,457,116
1763888453,2025-11-23T09:00:53Z,UNI131,"49.19878,12.800229",45000,456,115
1763888484,2025-11-23T09:01:24Z,UNI131,"49.169125,12.892673",45000,457,115
1763888516,2025-11-23T09:01:56Z,UNI131,"49.139832,12.983586",45000,458,116
1763888547,2025-11-23T09:02:27Z,UNI131,"49.110283,13.074526",45000,460,116
1763888578,2025-11-23T09:02:58Z,UNI131,"49.081055,13.164579",45000,461,116
1763888610,2025-11-23T09:03:30Z,UNI131,"49.051117,13.256484",45000,461,116
1763888641,2025-11-23T09:04:01Z,UNI131,"49.02095,13.348318",45000,463,116
1763888673,2025-11-23T09:04:33Z,UNI131,"48.990784,13.439749",45000,464,116
1763888705,2025-11-23T09:05:05Z,UNI131,"48.960384,13.533349",45000,465,116
1763888737,2025-11-23T09:05:37Z,UNI131,"48.929077,13.62699",45000,466,117
1763888769,2025-11-23T09:06:09Z,UNI131,"48.898453,13.719036",45000,465,116
1763888800,2025-11-23T09:06:40Z,UNI131,"48.868492,13.809453",45000,466,117
1763888831,2025-11-23T09:07:11Z,UNI131,"48.83786,13.900163",45000,467,116
1763888862,2025-11-23T09:07:42Z,UNI131,"48.807785,13.991234",45000,466,117
1763888894,2025-11-23T09:08:14Z,UNI131,"48.776691,14.082738",45000,466,117
1763888927,2025-11-23T09:08:47Z,UNI131,"48.744553,14.17842",45000,465,117
1763888958,2025-11-23T09:09:18Z,UNI131,"48.713566,14.269",45000,466,117
1763888990,2025-11-23T09:09:50Z,UNI131,"48.682842,14.358914",45000,464,117
1763889021,2025-11-23T09:10:21Z,UNI131,"48.651512,14.450996",45000,464,117
